CustomerID,Churn,Age,Gender,Region,Education,CustomerSegment,ContractLength,ContractStartDate,PlanType,TenureMonths,MonthlyValue,PaymentMethod,PaymentDelinquencyStatus,IncomeTier,AutoPay
21580,1,23.0,Male,South,PhD,Silver,Month-to-month,2022-06-04,Ultra,116.0, 167.2 ,Credit Card,90+,Medium,Yes
36334,0,49.0,Male,North,Masters,Diamond,Two year,2025-02-26,Standard,21.0, 105.165 ,cash,Current,High,Yes
6672,1,76.0,Female,Central,Diploma,Bronze,1 year,2025-09-29,STANDARD,0.0,€148.75,Electronic Check,30+,Very High,Yes
46185,0,55.0,Female,Central,Diploma,Silver,Month-to-month,2022-11-11,Standard,101.0,105.165,,Current,High,Yes
33338,1,42.0,  Male,South,PhD, Platinum,One year,2025-04-14,Basic,16.0,198.06,Mailed Check,30+, Very High,Yes
28441,0,64.0,Female,South,PhD,Silver,Month-to-month,2024-03-29,Basic,53.0,161.36,Crypto,Current,Medium,No
26296,0,49.0,Female,Central,Diploma,Gold,3-Year,2023-01-11,Basic,95.0,€138.52,Crypto,Current,Low,Yes
16736,0,49.0,Female,East,High School,Silver,36 months,2025-03-08,STANDARD,20.0,113.2,Bank Transfer,Current,Very High,no
21255,0,75.0,Female,South,High School,Silver,Two year,2023-06-14,Basic Plan,80.0,15.59,Crypto,Current,Low,No
37611,0,49.0,Male,East,Masters,Gold,One year,2023-01-25,Standard,94.0,79.27,cash,Current,High,No
35933,0,70.0,Female,East,Bachelors,Silver,One year,2025-08-22,Ultra,4.0,€105.17,PayPal,Current,High,No
46103,0,19.0,Female,East,Diploma,Silver,3-Year,2023-03-25,STANDARD,88.0,147.36,cash,30+,Medium,Yes
40289,0,58.0,Female,South,DIPLOMA,Bronze,Month-to-month,2025-08-07,Basic,5.0,129.49,Bank_Transfer,Current,Low,No
567,0,70.0,Male,West,Bachelors,Gold,Two year,2024-08-10,Basic,40.0,135.64,Crypto,Current,Low,Yes
4865,1,20.0,Female ,South,Diploma,Gold,One year,2025-09-27,Standard,1.0,192.54,Crypto,90+,Very High,No
12526,1,49.0,Female,West,Bachelors,Bronze,3 year,2024-06-20,STANDARD,45.0,196.5,Credit Card,90+,Low,No
116,0,33.0,Male,North,High-School,Platinum,One year,2024-04-22,STANDARD,50.0,54.24,PayPal,Current,Low,Yes
21994,0,54.0,Male,South,Diploma,Gold,Two year,2024-11-20,Basic,30.0,157.09,PayPal,30+,High,Yes
44754,0,57.0,Male,South,Bachelors,Gold,Month-to-month,2022-05-05,Basic,119.0,77.87,Crypto,Current,Low,No
1074,1,40.0, Male,East,Bachelors,Bronze,Month-to-month,2023-11-20,Basic,66.0,76.94,Electronic Check,60+,High,Yes
028932,0,49.0,female,South,Diploma,Silver,Month-to-month,2022-07-11,Premium,113.0,84.46,Crypto,Current,Medium,No
12721,1,19.0,Male,South,Diploma,Bronze,Two year,2023-11-01,Standard,67.0,169.55,PayPal,Current,High,Yes
42329,1,53.0,Female,South,Diploma,Silver,3-Year,2023-05-26,Basic,82.0,71.1,Credit Card,Current,Low,Yes
27901,1,65.0,Male,North,Diploma,Bronze,3-Year,2024-11-19,STANDARD,31.0,127.3,Mailed Check,90+,Low,No
13957,0,49.0,Female,North,Diploma,Bronze,1 year,2024-10-08,Basic,34.0,48.59,Credit Card,Current,Low,No
5067,0,60.0,Male,West,High School,Bronze,Month-to-month,2024-04-07,Basic,52.0,159.85,cash,30+,Medium,No
38733,0,68.0,Male,South,Diploma,Gold,two year,2023-04-02,Premium,88.0,32.69,PayPal,Current,Very High,No
2814,0,25.0,Female ,South,Bachelors,Silver,One year,2023-04-11,STANDARD,87.0,115.52,Pay Pal,Current,Low,No
22357,0,71.0,Female,North,Diploma,Silver,Two year,2024-06-23,STANDARD,45.0,163.92,Credit Card,Current,Low,Yes
35979,0,51.0,Female,south,PhD,Bronze,Month-to-month,2025-02-04,Basic,23.0,105.165,Mailed Check,Current,Low,yes
12871,0,55.0,Male,North,Bachelors,Platinum,3-Year,2022-09-07,Basic,108.0,18.93,Crypto,Current,Medium,Yes
48661,0,66.0,Female,East,Diploma,Platinum,Month-to-month,2025-02-20,Basic,22.0, 107.95 ,Credit Card,Current,Low,yes 
12575,0,65.0,Male,Central,Diploma,Diamond,Month-to-month,2025-08-07,Standard,5.0,€38.97,Crypto,Current,High,Y
41750,0,34.0,Male,Central,Diploma,Diamond,Month-to-month,2024-03-23,Ultra,54.0,73.88,Crypto,Current,Very High,No
1684,1,49.0,Female,,Bachelors,Gold,M2M,2024-12-07,Basic,29.0,41.41,Credit Card,Current,High,Yes
33710,0,38.0,Female,,PhD,Platinum,Month-to-month,2023-02-05,STANDARD,93.0,146.98,Credit Card,Current,High,No
38876,0,21.0,Female,South,Diploma,Bronze,Two year,2023-02-15,Premium,92.0,102.23,cash,Current,Low,No
48887,0,79.0,Male,Central,High School,Platinum,Month-to-month,2022-07-28,Basic,111.0,142.75,PayPal,Current,Medium,Yes
26625,1,71.0,Male,West,Bachelors,Gold,3-Year,2023-05-21,STANDARD,83.0,$51.22,cash,Current,Low,No
20811,0,30.0,F,Central,diploma,Bronze,3-Year,2023-02-21,Standard,91.0,69.14,,Current,High,yes 
43768,0,20.0,Male,East,Diploma,Silver,Two year,2024-03-16,Standard,54.0,€145.34,PayPal,Current,Low,1
6527,0,18.0,Female,South,Diploma,Bronze,Month-to-month,2024-10-18,Basic,34.0,151.52,Bank Transfer,Current,Medium,True
43876,0,52.0,Female,Central,Bachelors,Gold,Month-to-month,2024-09-06,Basic,38.0,41.20,PayPal,Current,Low,No
46154,0,31.0,Male,South,Masters,Silver,Two year,2024-09-12,STANDARD,37.0,192.69,Mailed Check,Current,Low,Yes
419,0,38.0,Male,West,Masters,Bronze,MTM,2023-04-20,Basic,86.0,126.8,,Current,Low,Yes
17185,1,78.0,Female,East,Masters,Silver,One year,2025-06-06,Ultra,11.0,94.35,cash,60+,High,No
35021,0,79.0,Male,East,Masters,Silver,Month-to-month,2024-08-20,Basic,39.0,70.36,PayPal,Current,Medium,No
27240,1,50.0,Male,South,High School,Silver,36 months,2024-06-11,Standard,46.0,192.83,cash,Current,Medium,No
42068,1,33.0,Female,East,High School,Platinum,Month-to-month,2022-11-28,Premium,100.0,139.06,Credit Card,Current,Medium,No
42496,0,18.0,MALE,Central,High School,Bronze,3-Year,2023-03-01,Ultra,91.0,37.54,cash,Current,Low,Yes
37932,1,65.0,male,West,PhD,Silver,Two year,2025-09-21,Basic Plan,1.0,105.165,Mailed Check,90+,Low,No
20254,0,73.0,Male,South,phd,Silver,Two year,2023-11-25,STANDARD,65.0,105.165,,Current,High,Yes
47281,0,76.0,Female, South ,Bachelors,Bronze,2 year,2022-06-20,Premium,115.0,183.08,PayPal,Current,High,No
3168,1,34.0,Female,North,Masters,Bronze,One year,2024-05-03,Premium,,$163.77,Mailed Check,120+,Very High,0
37636,0,78.0,Female,North,diploma,Silver,Month-to-month,2024-08-09,Standard,40.0,105.165,Credit Card,Current,High,Yes
10718,1,54.0,Male,East,PhD,Bronze,3-Year,2024-05-14,Standard,48.0,65.81,pay pal,Current,Low,Yes
49217,0,75.0,Female,South,Masters,Platinum,Month-to-month,2024-10-26,Ultra,33.0,110.43,PayPal,Current,Very High,No
44255,0,30.0,Male,Central,Diploma,Platinum,Two year,2023-11-03,Standard,67.0,105.165,Crypto,Current,Low,No
24604,1,32.0,Male,East,Masters,Gold,Month-to-month,2024-06-13,Standard,45.0,17.13,Electronic Check,Current,High,No
23662,0,49.0,Female,East,Diploma,Diamond,Month-to-month,2023-06-02,Basic,82.0, 164.08 ,Mailed Check,Current,Medium,Yes
23811,0,61.0,Female,East,Bachelors,Platinum,Two year,2024-04-17,STANDARD,51.0,11.18,Bank Transfer,Current,Very High,No
24258,0,33.0,Female,Central,PhD,Gold,Month-to-month,2022-08-17,Basic,110.0,104.58,PayPal,Current,Medium,No
46186,0,43.0,Female,Central,Masters,Bronze,3-Year,2023-01-24,Basic,94.0,€105.17,,Current,High,Yes
6717,0,39.0,Male,North,Diploma,Platinum,M2M,2024-01-10,Basic,61.0,105.165,Crypto,Current,Very High,Yes
9221,0,75.0,Male,North,High School,Bronze,Month-to-month,2022-05-13,Basic,118.0,105.165,PayPal,Current,High,Yes
47303,1,56.0,Female,South,Diploma,Silver,3-Year,2023-01-01,Basic,96.0,179.63,PayPal,Current,Very High,No
44921,0,76.0,Male,West,High School,Gold,Month-to-month,2022-06-16,Basic,115.0,60.86,Credit Card,Current,High,Yes
41539,0,49.0,Female,West,Diploma,Bronze,One year,2024-06-27,Standard,44.0, 97.05 ,Bank Transfer,Current,Low,No
23369,0,50.0,Male,South,Masters,Silver,Month-to-month,2024-01-14,Basic,60.0,22.89,Crypto,Current,High,Yes
12812,1,40.0,Male,West,Diploma,Silver,Two year,2025-09-12,Basic,2.0,105.165,Crypto,90+,Very High,Yes
9204,0,71.0,Male,West,Bachelors,Diamond,One year,2023-08-27,Basic,73.0,64.37,Credit Card,Current,Medium,Yes
1316,0,133.9113552,Male,East,Masters,Silver,One year,2023-11-28,Basic,64.0,118.62,Electronic Check,Current,High,No
14524,1,77.0,Male,South,Diploma,Gold,Month-to-month,2022-07-21,Premium,112.0,105.165,Mailed Check,Current,Low,No
2003,1,49.0,Male,North,Bachelors,Bronze,3-Year,2023-03-12,ultra,89.0,105.57,Crypto,Current,Low,No
18808,1,24.0,Female,North,Diploma,Silver,One year,2024-04-17,Premium,51.0,196.18,Mailed Check,Current,High,NO
9572,1,66.0,male,Central,HS,Gold,Two year,2025-07-31,STANDARD,6.0,176.31,cash,Current,Very High,No
33290,0,24.0,Female,,Diploma,Platinum,3-year,2024-08-12,Basic,40.0,€38.65,cash,Current,High,No
26750,0,67.0,Female,Central,High School,Diamond,Month-to-month,2023-11-28,STANDARD,65.0,105.165,Credit Card,30+,Low,Yes
15346,0,24.0,Female,West,Diploma,Gold,Month-to-month,2025-10-09,Standard,0.0,49.15,cash,Current,Medium,yes 
14059,0,49.0,Male,Central,Bachelors,Gold,Month-to-month,2025-05-03,STANDARD,15.0,167.62,Bank Transfer,Current,Medium,No
49905,0,75.0,Female,East,Diploma,Silver,Month-to-month,2022-12-04,Basic,99.0,$20.49,Crypto,Current,High,Yes
15006,0,25.0,Male,North,Masters,Gold,Month-to-month,2022-11-15,Standard,101.0, 47.52 ,Electronic Check,Current,High,No
17053,0,46.0,Female,West,Bachelors,Gold,2 year,2024-11-03,Standard,32.0,96.48,Bank Transfer,Current,Very High,No
30547,0,33.0,female,South,PhD,Silver,Month-to-month,2022-09-26,Premium,105.0,105.165,Mailed Check,Current,High,No
2266,0,49.0,Male,North,Masters,Silver,One year,2023-06-22,premium,80.0,39.58,Electronic Check,60+,Very High,Yes
42908,0,46.0,Female,Central,phd,Bronze,Month-to-month,2024-05-10,STANDARD,49.0,$105.17,Electronic Check,Current,High,No
9800,0,49.0,Male,North,PhD,Bronze,3-Year,2024-08-26,Ultra,39.0,105.165,cash,Current,High,No
35917,0,36.0,Female,Central,Diploma,Bronze,Two year,2023-07-07,Basic,79.0,0.052450000000000004,Credit Card,Current,Low,No
35150,0,57.0,Male,Central,diploma,Gold,month-to-month,2022-12-11,Basic,98.0,134.35,Credit Card,Current,High,No
21888,0,35.0,Female,Central,Diploma,Bronze,one year,2025-07-10,Premium,8.0,105.165,cash,Current,High,No
34381,0,73.0,Female,South,Diploma,Diamond,Month-to-month,2024-01-11,ultra,60.0,182.25,cash,Current,Very High,No
20801,0,33.0,Female,North,Diploma,Bronze,Month-to-month,2023-01-20,Ultra,95.0,141.8,cash,60+,Low,Yes
3159,0,72.0,Male,SOUTH,Bachelors,Bronze,3-Year,2024-07-20,Ultra,42.0,95.3,Bank Transfer,Current,Very High,Yes
14775,0,49.0,Male,West,Diploma,Gold,Two year,2024-05-12,Basic,49.0,€71.64,Electronic Check,Current,Low,No
33853,0,57.0,Male,South,Diploma,Bronze,Month-to-month,2024-09-05,Standard,38.0,183.58,,Current,Very High,1
45836,0,49.0,Female,West,Bachelors,Silver,Month-to-month,2022-11-20,Basic,101.0,174.17,,Current,Medium,True
16664,0,34.0,FEMALE,Central,Bachelors,Platinum,3-year,2024-04-23,Ultra,51.0,105.165,Electronic Check,Current,Very High,No
37081,0,49.0,Female,East,Masters,Gold,Month-to-month,2023-12-17,Basic,63.0,48.75,PayPal,Current,Low,Yes
1498,0,49.0,Male,East,Masters,Bronze,Two year,2022-10-29,Ultra,103.0,105.165,,Current,Low,Yes
32978,0,24.0,Female,South,Diploma,Bronze,Month-to-month,2023-10-17,Standard,68.0,46.55,,Current,Low,Yes
3422,1,72.0,Male,East,HS,Bronze,3-Year,2023-11-27,STANDARD,65.0,48.61,Crypto,30+,High,Yes
6163,0,20.0,Female,East,Diploma,Silver,One year,2023-11-29,Basic,65.0,28.16,PayPal,Current,High,No
1583,0,27.0,Male,West,PhD,Bronze,Month-to-month,2022-06-03,Basic,117.0,154.61,Electronic Check,Current,Very High,No
24967,1,25.0,Female,South ,Dip,Gold,Month-to-month,2023-06-30,STANDARD,79.0,178.02,PayPal,Current,High,No
41783,0,58.0,Female,West,High School,Bronze,Month-to-month,2024-06-15,Ultra,46.0,21.83,Credit Card,Current,High,No
24798,0,30.0,Female,,PhD,Platinum,Month-to-month,2025-09-07,STANDARD,2.0,197.74,Electronic Check,Current,High,Yes
42358,1,,female,East,High School,Silver,3-Year,2022-11-07,Ultra,101.0,105.165,Crypto,Current,Very High,False
28203,0,41.0,Female,East,Bachelors,Bronze,Month-to-month,2023-09-26,Basic,71.0,105.165,Crypto,Current,Low,No
030845,1,70.0,Male,North,PhD,Bronze,Two year,2023-07-22,Basic,77.0,72.92,Credit Card,90+,Low,No
19782,1,28.0,Male,South,Bachelors,Diamond,One year,2024-05-26,Ultra,48.0,150.82,cash,Current,High,Yes
20809,0,74.0,Male,North,Diploma,Silver,One year,2024-02-24,Basic,56.0,144.01,PayPal,30+,Low,No
6741,0,45.0,Male,East,Masters,Bronze,Month-to-month,2024-10-24,Premium,33.0,68.19,cash,Current,High,No
48195,0,-5.0,Male,Central,Bachelors,Bronze,Month-to-month,2022-10-16,standard,104.0,105.165,Bank Transfer,Current,Very High,Yes
5811,0,48.0,Male,Central,Bachelors,Gold,Two year,2023-05-14,Ultra,84.0,€74.19,,Current,Low,Yes
34586,0,49.0,Female,North,High School,Gold,3-Year,2024-07-29,STANDARD,41.0,144.42,Crypto,Current,Medium,Yes
25467,1,18.0,female,North,Diploma,Gold,Month-to-month,2025-08-23,Ultra Plan,4.0,188.16,Crypto,Current,Low,no
21702,1,22.0, Male ,South,Diploma,  Gold,Month-to-month,2023-04-02,STANDARD,88.0,40.41,Bank Transfer,Current, Low,Yes
29596,0,39.0, Male ,South,Diploma,Bronze ,Month-to-month,2025-03-15,Ultra,19.0,125.78,Credit Card,Current,  High,Yes
8428,1,170.9148419,Female,West,Diploma,Silver,One year,2025-09-11,Ultra,2.0, 147.01 ,Credit Card,90+,High,Yes
37576,0,55.0,Male,Central,Diploma,Silver,3-Year,2023-06-05,Ultra,81.0,70.57,Electronic Check,Current,Low,Yes
37098,1,26.0,Male,East,Bachelors,Bronze,Two year,2024-09-27,Basic,36.0,193.26,Bank Transfer,120+,Low,No
40859,1,, Female,North,Bachelors,Bronze,Month-to-month,2025-05-05,STANDARD,14.0,105.165,Crypto,Current,Medium,No
49710,1,36.0,Male,south,Diploma,Gold,One year,2025-04-26,STANDARD,15.0,120.27,Bank Transfer,Current,High,Yes
22972,0,62.0,Female,Central,Diploma,Gold,M2M,2024-11-08,Ultra,32.0,191.71,eCheck,Current,Low,Y
28887,0,60.0,Female ,East ,Diploma,Gold ,Month-to-month,2022-10-31,Basic,102.0,198.12,Credit Card,Current,Medium ,No
32442,1,49.0,male,  South,Bachelors,Gold,One year,2022-11-24,STANDARD,100.0,178.46,cash,Current,Low,Yes
22948,0,42.0,Female,North,PhD,Bronze,3-Year,2023-02-09,STANDARD,92.0,17.63,Crypto,Current,Low,Yes
3241,0,66.0,Male,West,Masters,Platinum,Month-to-month,2024-09-27,Ultra,36.0,57.79,cash,Current,Low,No
27165,1,49.0,Female,East,Masters,Bronze,24 months,2025-07-09,STANDARD,8.0,$105.91,cash,60+,Very High,No
2469,0,41.0,Male,East,Diploma,Silver,Month-to-month,2022-10-04,Basic,105.0,19.7,Electronic Check,Current,Medium,No
25829,0,20.0,Female,South,High School,Bronze,One year,2023-05-14,STANDARD,83.0,82.23,Bank Transfer,90+,Very High,No
42970,0,24.0,Female,Central,High School,Silver,Month-to-month,2025-04-10,Ultra,17.0,94.33,PayPal,Current,Medium,No
43513,0,18.0,Female,North ,Masters,Silver,3-year,2023-08-05,Basic,75.0,93.51,cash,Current,High,No
28864,1,73.0, Male ,,Masters,  Platinum,Month-to-month,2024-12-29,Standard,26.0,198.59,Mailed Check,Current,High ,No
46624,0,54.0,Male,East,Masters,Bronze,Month-to-month,2023-12-28,STANDARD,62.0,105.165,Crypto,Current,Medium,No
34704,1,77.0,Male,Central,Diploma,Silver,Month-to-month,2024-10-19,Premium,33.0,181.09,Crypto,Current,Medium,Yes
4648,0,27.0,Male,Central,Diploma,Bronze,Two year,2024-01-08,Premium,60.0,170.06,PayPal,Current,Low,YES
25016,0,42.0,Male,East,Diploma,Gold,One year,2023-10-27,Basic,68.0,105.165,Credit_Card,Current,Medium,No
45110,1,49.0,M,North,Bachelors,Gold,Month-to-month,2025-08-12,Basic,5.0,154.43,Electronic Check,Current,Low,No
8011,0,33.0,Male,North,Masters,Gold,one year,2024-05-30,Basic,47.0,64.97,PayPal,90+,Medium,Yes
31808,0,42.0,Female,North,Diploma,Gold,Two year,2024-10-05,Ultra,35.0,37.12,PayPal,Current,Low,Yes
26429,0,37.0,F,West,Masters,Bronze,MTM,2024-11-20,Premium,31.0,27.01,Electronic Check,Current,High,No
39922,1,36.0,male,South,diploma,Silver,Month-to-month,2024-03-01,Ultra,56.0,105.165,Mailed Check,Current,Low,No
41686,1,57.0, Male,North,PhD,Diamond,Month-to-month,2023-04-11,Basic,87.0,192.62,PayPal,Current,Very High,0
27103,0,65.0,Male ,East,High School,Bronze,MTM,2023-01-26,Basic,94.0,105.165,Credit Card,30+,Medium,Yes
11309,1,77.0,MALE,North,High-School,Platinum,Month-to-month,2025-09-27,Standard,1.0,179.81,Electronic Check,60+,High,Yes
19544,1,32.0,Male,South,Diploma,Silver,3-Year,2024-04-23,Premium,50.0, 105.165 ,Electronic Check,60+,High,No
1484,1,55.0,Female,East,PhD,Gold,One year,2023-06-07,Basic,81.0,€49.26,Electronic Check,Current,Medium,No
21780,0,35.0,Male,West,High School,Bronze,3-Year,2023-04-14,Basic,87.0,32.17,Bank Transfer,30+,High,Yes
17272,1,59.0,Female,Central,Diploma,Silver,One year,2023-03-06,STANDARD,90.0,48.33,cash,Current,Low,No
308,0,76.0,Male,Central,Masters,Gold,One year,2024-07-29,Basic,41.0,105.165,Bank Transfer,Current,Very High,Yes
7304,0,60.0,Male,North,Masters,Gold,One year,2023-02-19,Premium,91.0,69.92,Electronic Check,Current,Low,No
10734,1,52.0,Male,West,HS,Bronze,Month-to-month,2024-09-29,Ultra,36.0,177.71,Mailed Check,30+,Low,No
34970,0,21.0,Female,East,PhD,Silver,Month-to-month,2022-07-04,Basic,114.0,81.4,Crypto,60+,Low,Yes
45146,0,72.0,Female,West,Masters,Silver,Two year,2025-04-12,Basic,16.0,119.31,Bank Transfer,Current,High,False
49528,1,36.0,Female,Central,PhD,Silver,One year,2022-07-26,Ultra,111.0,74.11,Crypto,Current,Low,Yes
6902,0,73.0,Female,West,PhD,Platinum,One year,2023-11-21,Basic,65.0,50.34,Bank Transfer,Current,Low,No
28574,0,33.0,Female,North,PhD,Silver,Two year,2024-04-04,Basic,52.0,93.01,cash,Current,Low,Yes
416,1,21.0,Female,Central,High School,Silver,Two year,2024-07-27,Ultra,42.0,26.70,PayPal,60+,Medium,Yes
2314,0,35.0,Female,West,Diploma,Gold,Two year,2024-10-02,Basic,35.0,€172.48,Crypto,Current,High,NO
49712,1,-5.0,Female,North,HS,Silver,One year,2024-08-15,Premium,40.0,$69.02,Bank Transfer,Current,High,Yes
15796,0,73.0,Female,South,High School,Bronze,Month-to-month,2023-01-19,Basic,95.0,166.58,Credit Card,Current,Low,Yes
20103,0,49.0,Female,West,Diploma,Gold,Month-to-month,2022-11-09,STANDARD,101.0,127.4,cash,Current,Medium,no 
23321,0,61.0,Female,Central,Diploma,Silver,Two year,2023-09-17,Standard,72.0,95.84,Electronic Check,60+,Low,Yes
10171,0,49.0,Female,East,Bachelors,Bronze,3-Year,2025-04-08,Basic,17.0,138.0,,Current,Medium,Yes
41112,0,51.0,Female,West,Bachelors,Bronze,3-Year,2025-04-12,STANDARD,16.0,124.69,cash,Current,High,No
5387,0,23.0,Male,West,High School,Silver,Month-to-month,2024-09-05,Premium,38.0,69.88,Credit Card,Current,Low,Yes
7163,0,76.0,Male,North,Diploma,Bronze,Month-to-month,2024-01-29,premium,58.0,180.97,Bank Transfer,30+,Low,Yes
1281,0,39.0,Male,Central,High School,Gold,Month-to-month,2023-09-15,STANDARD,71.0,105.165,Crypto,Current,Low,Yes
10065,1,54.0,Female,Central,Diploma,Silver,Month-to-month,2025-01-24,Ultra,24.0,33.9,PayPal,30+,Very High,No
43451,0,19.0,Female,West,Diploma,Bronze,Month-to-month,2022-06-14,Basic,116.0,132.27,Mailed Check,Current,Medium,Yes
41639,0,57.0,Female,West,Masters,Platinum,two year,2024-11-15,Basic,31.0,130.83,cash,Current,Low,No
42641,1,52.0,Male,West,Bachelors,Silver,One year,2024-10-14,Premium,34.0,148.46,Credit Card,Current,Low,Yes
46147,0,58.0,Male,South,PhD,Diamond,Month-to-month,2022-05-12,Basic,119.0,142.38,Crypto,Current,Low,N
14675,0,39.0,Female,Central,HS,Silver,3-Year,2022-05-23,Standard,118.0,61.59,Mailed Check,Current,High,No
49498,0,60.0,Female,West,Bachelors,Diamond,Month-to-month,2024-01-19,Ultra,59.0,105.165,Bank Transfer,Current,Medium,0
45015,0,68.0,FEMALE,Central,Diploma,Silver,3-Year,2025-01-19,STANDARD,25.0,53.24,cash,Current,High,Yes
45147,0,29.0,Female,North,Diploma,Bronze,3-Year,2022-06-27,Ultra,114.0, 125.47 ,Credit Card,60+,Low,Yes
31301,0,47.0,Female,North,DIPLOMA,Silver,Two year,2023-01-11,Basic,96.0,105.165,Mailed Check,Current,Medium,Yes
16919,0,41.0, Female,West,diploma,Gold,Two year,2005-05-05,Standard,714.0,91.86,Bank Transfer,90+,Low,No
21813,0,18.0,Male,North,,Bronze,One year,2025-02-19,Standard,21.0,88.03,PayPal,Current,High,Yes
32392,0,49.0,F,West,Diploma,Gold,One year,2023-07-04,Standard,79.0,105.17,Credit Card,Current,Low,No
10521,0,24.0,Male,West,Diploma,Bronze,Month-to-month,2022-06-24,Basic,115.0,€79.52,Credit Card,Current,High,No
8014,0,40.0,Male,East,Bachelors,Silver,Two year,2024-05-17,Ultra,48.0,125.26,Electronic Check,Current,Low,No
5645,0,49.0,male,South,PhD,Silver,3-Year,2024-10-30,Standard,32.0,40.79,,Current,High,Yes
440,0,68.0,Male,Central,High School,Silver,One year,2023-02-02,Ultra,93.0,173.11,PayPal,Current,High,Yes
24197,0,73.0,Male,North,Bachelors,Gold,Month-to-month,2023-09-14,Premium,72.0,152.36,,Current,High,Yes
21527,1,45.0,Male,West,High School,Silver,Month-to-month,2025-08-04,Standard,6.0,$43.74,cash,Current,Very High,no
49864,0,50.0,Male,North,Bachelors,Bronze,Month-to-month,2023-09-26,Ultra,70.0,10.56,cash,Current,Low,No
15298,1,49.0,Male,West,diploma,Bronze,Month-to-month,2024-03-22,standard,53.0,148.99,Mailed Check,60+,High,No
49812,0,48.0,Female,East,Bachelors,Bronze,Month-to-month,2025-09-12,Standard,2.0,175.1,Mailed Check,Current,Very High,No
9843,0,41.0,Male,Central,High School,Silver,Two year,2023-11-29,STANDARD,64.0,152.6,cash,Current,High,No
4574,0,19.0,Female,South,,Gold,3-Year,2022-07-11,Standard,113.0,59.95,Mailed Check,Current,High,No
29930,0,61.0,Male,Central,Diploma,Silver,Month-to-month,2024-01-27,STANDARD,59.0,34.6,Mailed Check,Current,Low,Yes
47273,0,34.0,Male,South,Diploma,Gold,One year,2025-02-20,Standard,22.0,80.2,cash,30+,Low,Yes
48328,1,31.0,Female,Central,PhD,Silver,Month-to-month,2023-09-02,Basic,73.0,105.165,Crypto,Current,Very High,False
11927,1,56.0,Female,East,High School,Gold,One year,2025-04-07,Ultra,17.0,18.66,PayPal,Current,Low,No
39041,0,49.0,Female,North,DIPLOMA,Bronze,3-Year,2024-10-19,Basic,34.0,163.31,Electronic Check,Current,High,Yes
43106,0,67.0,Male, Central,Diploma,Bronze,Month-to-month,2025-10-03,Basic,0.0,166.85,Bank Transfer,Current,Low,Yes
